Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
372,shoot,"shoot E",3,2093,17,-1,13,16,-3,14,14,17,13,16
373,shoot,"shoot SE",3,2095,17,-1,13,16,-3,14,14,17,13,16
374,shoot,"shoot E",3,2097,17,-1,13,16,-3,14,14,17,13,16
375,shoot,"shoot NE",3,2099,17,-1,13,16,-3,14,14,17,13,16
376,shoot,"shoot N",3,2101,17,-1,13,16,-3,14,14,17,13,16
377,shoot,"shoot NE",3,2103,17,-1,13,16,-3,14,14,17,13,16
378,shoot,"shoot E",3,2105,17,-1,13,16,-3,14,14,17,13,16
379,shoot,"shoot SE",3,2107,17,-1,13,16,-3,14,14,17,13,16
380,shoot,"shoot E",3,2109,17,-1,13,16,-3,14,14,17,13,16
381,shoot,"shoot SE",3,2111,17,-1,13,16,-3,14,14,17,13,16
382,shoot,"shoot E",3,2113,17,-1,13,16,-3,14,14,17,13,16
383,shoot,"shoot NE",3,2115,17,-1,13,16,-3,14,14,17,13,16
384,shoot,"shoot E",3,2117,17,-1,13,16,-3,14,14,17,13,16
385,shoot,"shoot SE",3,2119,17,-1,13,16,-3,14,14,17,13,16
386,shoot,"shoot E",3,2121,17,-1,13,16,-3,14,14,17,13,16
387,shoot,"shoot SE",3,2123,17,-1,13,16,-3,14,14,17,13,16
388,shoot,"shoot E",3,2125,17,-1,13,16,-3,14,14,17,13,16
389,shoot,"shoot SE",3,2127,17,-1,13,16,-3,14,14,17,13,16
390,shoot,"shoot E",3,2129,17,-1,13,16,-3,14,14,17,13,16
391,shoot,"shoot SE",3,2131,17,-1,13,16,-3,14,14,17,13,16
392,shoot,"shoot E",3,2133,17,-1,13,16,-3,14,14,17,13,16
393,shoot,"shoot NE",3,2135,17,-1,13,16,-3,14,14,17,13,16
394,shoot,"shoot E",3,2137,17,-1,13,16,-3,14,14,17,13,16
395,shoot,"shoot SE",3,2139,17,-1,13,16,-3,14,14,17,13,16
396,shoot,"shoot E",3,2141,17,-1,13,16,-3,14,14,17,13,16
397,shoot,"shoot NE",3,2143,17,-1,13,16,-3,14,14,17,13,16
398,shoot,"shoot E",3,2145,17,-1,13,16,-3,14,14,17,13,16
399,shoot,"shoot SE",3,2147,17,-1,13,16,-3,14,14,17,13,16
400,shoot,"shoot E",3,2149,17,-1,13,16,-3,14,14,17,13,16
